Country_Code	Country_Name	Province_Name	Province_Type	Global_ID	R	G	B
DOM	Dominican Republic	Dajabón	Province	2841	0	11	25
DOM	Dominican Republic	La Estrelleta	Province	2842	0	11	26
DOM	Dominican Republic	Independencia	Province	2843	0	11	27
DOM	Dominican Republic	Pedernales	Province	2844	0	11	28
DOM	Dominican Republic	La Altagracia	Province	2845	0	11	29
DOM	Dominican Republic	El Seybo	Province	2846	0	11	30
DOM	Dominican Republic	Hato Mayor	Province	2847	0	11	31
DOM	Dominican Republic	Samaná	Province	2848	0	11	32
DOM	Dominican Republic	María Trinidad Sánchez	Province	2849	0	11	33
DOM	Dominican Republic	Espaillat	Province	2850	0	11	34
DOM	Dominican Republic	Puerto Plata	Province	2851	0	11	35
DOM	Dominican Republic	Barahona	Province	2852	0	11	36
DOM	Dominican Republic	Azua	Province	2853	0	11	37
DOM	Dominican Republic	Peravia	Province	2854	0	11	38
DOM	Dominican Republic	San Cristóbal	Province	2855	0	11	39
DOM	Dominican Republic	Santo Domingo	Province	2856	0	11	40
DOM	Dominican Republic	Distrito Nacional	National District	2857	0	11	41
DOM	Dominican Republic	San Pedro de Macorís	Province	2858	0	11	42
DOM	Dominican Republic	La Romana	Province	2859	0	11	43
DOM	Dominican Republic	Valverde	Province	2860	0	11	44
DOM	Dominican Republic	Santiago Rodríguez	Province	2861	0	11	45
DOM	Dominican Republic	La Vega	Province	2862	0	11	46
DOM	Dominican Republic	Hermanas	Province	2863	0	11	47
DOM	Dominican Republic	Duarte	Province	2864	0	11	48
DOM	Dominican Republic	Santiago	Province	2865	0	11	49
DOM	Dominican Republic	Bahoruco	Province	2866	0	11	50
DOM	Dominican Republic	San Juan	Province	2867	0	11	51
DOM	Dominican Republic	Monseñor Nouel	Province	2868	0	11	52
DOM	Dominican Republic	Sánchez Ramírez	Province	2869	0	11	53
DOM	Dominican Republic	San José de Ocoa	Province	2870	0	11	54
DOM	Dominican Republic	Monte Plata	Province	2871	0	11	55
TCD	Chad	Lac	Prefecture	2872	0	11	56
TCD	Chad	Sila	Prefecture	2873	0	11	57
TCD	Chad	Salamat	Prefecture	2874	0	11	58
TCD	Chad	Moyen-Chari	Prefecture	2875	0	11	59
TCD	Chad	Mandoul	Prefecture	2876	0	11	60
TCD	Chad	Logone Oriental	Prefecture	2877	0	11	61
TCD	Chad	Hadjer-Lamis	Prefecture	2878	0	11	62
TCD	Chad	Chari-Baguirmi	Prefecture	2879	0	11	63
TCD	Chad	Ville de N'Djamena	Capital	2880	0	11	64
TCD	Chad	Mayo-Kebbi Est	Prefecture	2881	0	11	65
TCD	Chad	Mayo-Kebbi Ouest	Prefecture	2882	0	11	66
TCD	Chad	Ennedi	Préfecture	2883	0	11	67
TCD	Chad	Borkou	Préfecture	2884	0	11	68
TCD	Chad	Tibesti	Préfecture	2885	0	11	69
TCD	Chad	Kanem	Prefecture	2886	0	11	70
TCD	Chad	Ouaddaï	Prefecture	2887	0	11	71
TCD	Chad	Wadi Fira	Prefecture	2888	0	11	72
TCD	Chad	Barh El Gazel	Prefecture	2889	0	11	73
TCD	Chad	Tandjilé	Prefecture	2890	0	11	74
TCD	Chad	Logone Occidental	Prefecture	2891	0	11	75
TCD	Chad	Guéra	Prefecture	2892	0	11	76
TCD	Chad	Batha	Prefecture	2893	0	11	77
KWT	Kuwait	Al Jahrah	Province	2894	0	11	78
KWT	Kuwait	Al Ahmadi	Province	2895	0	11	79
KWT	Kuwait	Mubarak Al-Kabeer	Province	2896	0	11	80
KWT	Kuwait	Hawalli	Province	2897	0	11	81
KWT	Kuwait	Al Asimah	Province	2898	0	11	82
KWT	Kuwait	Al Farwaniyah	Province	2899	0	11	83
SLV	El Salvador	Ahuachapán	Department	2900	0	11	84
SLV	El Salvador	Santa Ana	Department	2901	0	11	85
SLV	El Salvador	Chalatenango	Department	2902	0	11	86
SLV	El Salvador	Cabañas	Department	2903	0	11	87
SLV	El Salvador	Morazán	Department	2904	0	11	88
SLV	El Salvador	San Miguel	Department	2905	0	11	89
SLV	El Salvador	La Unión	Department	2906	0	11	90
SLV	El Salvador	Sonsonate	Department	2907	0	11	91
SLV	El Salvador	La Libertad	Department	2908	0	11	92
SLV	El Salvador	La Paz	Department	2909	0	11	93
SLV	El Salvador	San Vicente	Department	2910	0	11	94
SLV	El Salvador	Usulután	Department	2911	0	11	95
SLV	El Salvador	Cuscatlán	Department	2912	0	11	96
SLV	El Salvador	San Salvador	Department	2913	0	11	97
GTM	Guatemala	Jutiapa	Department	2914	0	11	98
GTM	Guatemala	Chiquimula	Department	2915	0	11	99
GTM	Guatemala	Petén	Department	2916	0	11	100
GTM	Guatemala	San Marcos	Department	2917	0	11	101
GTM	Guatemala	Huehuetenango	Department	2918	0	11	102
GTM	Guatemala	Quiché	Department	2919	0	11	103
GTM	Guatemala	Alta Verapaz	Department	2920	0	11	104
GTM	Guatemala	Izabal	Department	2921	0	11	105
GTM	Guatemala	Zacapa	Department	2922	0	11	106
GTM	Guatemala	Retalhuleu	Department	2923	0	11	107
GTM	Guatemala	Suchitepéquez	Department	2924	0	11	108
GTM	Guatemala	Escuintla	Department	2925	0	11	109
GTM	Guatemala	Santa Rosa	Department	2926	0	11	110
GTM	Guatemala	Chimaltenango	Department	2927	0	11	111
GTM	Guatemala	Sacatepéquez	Department	2928	0	11	112
GTM	Guatemala	Guatemala	Department	2929	0	11	113
GTM	Guatemala	Jalapa	Department	2930	0	11	114
GTM	Guatemala	El Progreso	Department	2931	0	11	115
GTM	Guatemala	Sololá	Department	2932	0	11	116
GTM	Guatemala	Quezaltenango	Department	2933	0	11	117
GTM	Guatemala	Baja Verapaz	Department	2934	0	11	118
GTM	Guatemala	Totonicapán	Department	2935	0	11	119
TLS	East Timor	Ambeno	District|Regencies	2936	0	11	120
TLS	East Timor	Bobonaro	District|Regencies	2937	0	11	121
TLS	East Timor	Cova Lima	District|Regencies	2938	0	11	122
TLS	East Timor	Ainaro	District|Regencies	2939	0	11	123
TLS	East Timor	Manufahi	District|Regencies	2940	0	11	124
TLS	East Timor	Manatuto	District|Regencies	2941	0	11	125
TLS	East Timor	Viqueque	District|Regencies	2942	0	11	126
TLS	East Timor	Lautém	District|Regencies	2943	0	11	127
TLS	East Timor	Baucau	District|Regencies	2944	0	11	128
TLS	East Timor	Dili	District|Regencies	2945	0	11	129
TLS	East Timor	Liquica	District|Regencies	2946	0	11	130
TLS	East Timor	Ermera	District|Regencies	2947	0	11	131
TLS	East Timor	Aileu	District|Regencies	2948	0	11	132
BRN	Brunei	Temburong	District	2949	0	11	133
BRN	Brunei	Brunei and Muara	District	2950	0	11	134
BRN	Brunei	Tutong	District	2951	0	11	135
BRN	Brunei	Belait	District	2952	0	11	136
MCO	Monaco	Monaco	None	2953	0	11	137
DZA	Algeria	Adrar	Province	2954	0	11	138
DZA	Algeria	Tamanghasset	Province	2955	0	11	139
DZA	Algeria	Tindouf	Province	2956	0	11	140
DZA	Algeria	Béchar	Province	2957	0	11	141
DZA	Algeria	El Tarf	Province	2958	0	11	142
DZA	Algeria	El Oued	Province	2959	0	11	143
DZA	Algeria	Tébessa	Province	2960	0	11	144
DZA	Algeria	Souk Ahras	Province	2961	0	11	145
DZA	Algeria	Ouargla	Province	2962	0	11	146
DZA	Algeria	Illizi	Province	2963	0	11	147
DZA	Algeria	Naâma	Province	2964	0	11	148
DZA	Algeria	Tlemcen	Province	2965	0	11	149
DZA	Algeria	Annaba	Province	2966	0	11	150
DZA	Algeria	Skikda	Province	2967	0	11	151
DZA	Algeria	Jijel	Province	2968	0	11	152
DZA	Algeria	Béjaïa	Province	2969	0	11	153
DZA	Algeria	Tizi Ouzou	Province	2970	0	11	154
DZA	Algeria	Boumerdès	Province	2971	0	11	155
DZA	Algeria	Alger	Province	2972	0	11	156
DZA	Algeria	Tipaza	Province	2973	0	11	157
DZA	Algeria	Chlef	Province	2974	0	11	158
DZA	Algeria	Mostaganem	Province	2975	0	11	159
DZA	Algeria	Oran	Province	2976	0	11	160
DZA	Algeria	Aïn Témouchent	Province	2977	0	11	161
DZA	Algeria	Sétif	Province	2978	0	11	162
DZA	Algeria	Bordj Bou Arréridj	Province	2979	0	11	163
DZA	Algeria	Bouira	Province	2980	0	11	164
DZA	Algeria	Blida	Province	2981	0	11	165
DZA	Algeria	Tissemsilt	Province	2982	0	11	166
DZA	Algeria	Aïn Defla	Province	2983	0	11	167
DZA	Algeria	Relizane	Province	2984	0	11	168
DZA	Algeria	El Bayadh	Province	2985	0	11	169
DZA	Algeria	Saïda	Province	2986	0	11	170
DZA	Algeria	Sidi Bel Abbès	Province	2987	0	11	171
DZA	Algeria	Mascara	Province	2988	0	11	172
DZA	Algeria	Ghardaïa	Province	2989	0	11	173
DZA	Algeria	Laghouat	Province	2990	0	11	174
DZA	Algeria	Médéa	Province	2991	0	11	175
DZA	Algeria	Tiaret	Province	2992	0	11	176
DZA	Algeria	M'Sila	Province	2993	0	11	177
DZA	Algeria	Batna	Province	2994	0	11	178
DZA	Algeria	Khenchela	Province	2995	0	11	179
DZA	Algeria	Guelma	Province	2996	0	11	180
DZA	Algeria	Constantine	Province	2997	0	11	181
DZA	Algeria	Mila	Province	2998	0	11	182
DZA	Algeria	Oum el Bouaghi	Province	2999	0	11	183
DZA	Algeria	Biskra	Province	3000	0	11	184
DZA	Algeria	Djelfa	Province	3001	0	11	185
MOZ	Mozambique	Maputo	Province	3009	0	11	193
MOZ	Mozambique	Cabo Delgado	Province	3003	0	11	187
MOZ	Mozambique	Niassa	Province	3004	0	11	188
MOZ	Mozambique	Tete	Province	3005	0	11	189
MOZ	Mozambique	Manica	Province	3006	0	11	190
MOZ	Mozambique	Gaza	Province	3007	0	11	191
MOZ	Mozambique	Zambezia	Province	3008	0	11	192
MOZ	Mozambique	Inhambane	Province	3010	0	11	194
MOZ	Mozambique	Sofala	Province	3011	0	11	195
MOZ	Mozambique	Nampula	Province	3012	0	11	196
SWZ	Swaziland	Lubombo	District	3013	0	11	197
SWZ	Swaziland	Hhohho	District	3014	0	11	198
SWZ	Swaziland	Manzini	District	3015	0	11	199
SWZ	Swaziland	Shiselweni	District	3016	0	11	200
BDI	Burundi	Muyinga	Province	3017	0	11	201
BDI	Burundi	Kirundo	Province	3018	0	11	202
BDI	Burundi	Ngozi	Province	3019	0	11	203
BDI	Burundi	Cibitoke	Province	3020	0	11	204
BDI	Burundi	Kayanza	Province	3021	0	11	205
BDI	Burundi	Cankuzo	Province	3022	0	11	206
BDI	Burundi	Ruyigi	Province	3023	0	11	207
BDI	Burundi	Rutana	Province	3024	0	11	208
BDI	Burundi	Makamba	Province	3025	0	11	209
BDI	Burundi	Bubanza	Province	3026	0	11	210
BDI	Burundi	Bujumbura Rural	Province	3027	0	11	211
BDI	Burundi	Bujumbura Mairie	Province	3028	0	11	212
BDI	Burundi	Bururi	Province	3029	0	11	213
BDI	Burundi	Gitega	Province	3030	0	11	214
BDI	Burundi	Muramvya	Province	3031	0	11	215
BDI	Burundi	Mwaro	Province	3032	0	11	216
BDI	Burundi	Karuzi	Province	3033	0	11	217
RWA	Rwanda	Eastern	Province	3034	0	11	218
RWA	Rwanda	Southern	Province	3035	0	11	219
RWA	Rwanda	Western	Province	3036	0	11	220
RWA	Rwanda	Northern	Province	3037	0	11	221
RWA	Rwanda	Kigali City	Province	3038	0	11	222
MMR	Myanmar	Rakhine	State	3039	0	11	223
MMR	Myanmar	Chin	State	3040	0	11	224
MMR	Myanmar	Kachin	State	3041	0	11	225
MMR	Myanmar	Sagaing	Division	3042	0	11	226
MMR	Myanmar	Shan	State	3043	0	11	227
MMR	Myanmar	Kayah	State	3044	0	11	228
MMR	Myanmar	Kayin	State	3045	0	11	229
MMR	Myanmar	Mon	State	3046	0	11	230
MMR	Myanmar	Tanintharyi	Division	3047	0	11	231
MMR	Myanmar	Ayeyarwady	Division	3048	0	11	232
MMR	Myanmar	Yangon	Division	3049	0	11	233
MMR	Myanmar	Bago	Division	3050	0	11	234
MMR	Myanmar	Magway	Division	3051	0	11	235
MMR	Myanmar	Mandalay	Division	3052	0	11	236
BGD	Bangladesh	Chittagong	Division	3053	0	11	237
BGD	Bangladesh	Sylhet	Division	3054	0	11	238
BGD	Bangladesh	Dhaka	Division	3055	0	11	239
BGD	Bangladesh	Rangpur	Division	3056	0	11	240
BGD	Bangladesh	Rajshahi	Division	3057	0	11	241
BGD	Bangladesh	Khulna	Division	3058	0	11	242
BGD	Bangladesh	Barisal	Division	3059	0	11	243
AND	Andorra	Ordino	None	3060	0	11	244
AND	Andorra	Canillo	None	3061	0	11	245
AND	Andorra	Encamp	None	3062	0	11	246
AND	Andorra	La Massana	None	3063	0	11	247
AND	Andorra	Sant Julià de Lòria	None	3064	0	11	248
AND	Andorra	Escaldes-Engordany	None	3065	0	11	249
AND	Andorra	Andorra la Vella	None	3066	0	11	250
AFG	Afghanistan	Badakhshan	Province	3067	0	11	251
AFG	Afghanistan	Takhar	Province	3068	0	11	252
AFG	Afghanistan	Kunduz	Province	3069	0	11	253
AFG	Afghanistan	Balkh	Province	3070	0	11	254
AFG	Afghanistan	Jawzjan	Province	3071	0	11	255
AFG	Afghanistan	Faryab	Province	3072	0	12	0
AFG	Afghanistan	Badghis	Province	3073	0	12	1
AFG	Afghanistan	Hirat	Province	3074	0	12	2
AFG	Afghanistan	Nimroz	Province	3075	0	12	3
AFG	Afghanistan	Farah	Province	3076	0	12	4
AFG	Afghanistan	Kunar	Province	3077	0	12	5
AFG	Afghanistan	Nuristan	Province	3078	0	12	6
AFG	Afghanistan	Nangarhar	Province	3079	0	12	7
AFG	Afghanistan	Khost	Province	3080	0	12	8
AFG	Afghanistan	Paktya	Province	3081	0	12	9
AFG	Afghanistan	Paktika	Province	3082	0	12	10
AFG	Afghanistan	Zabul	Province	3083	0	12	11
AFG	Afghanistan	Kandahar	Province	3084	0	12	12
AFG	Afghanistan	Hilmand	Province	3085	0	12	13
AFG	Afghanistan	Uruzgan	Province	3100	0	12	28
AFG	Afghanistan	Ghazni	Province	3087	0	12	15
AFG	Afghanistan	Parwan	Province	3095	0	12	23
AFG	Afghanistan	Kabul	Province	3089	0	12	17
AFG	Afghanistan	Laghman	Province	3090	0	12	18
AFG	Afghanistan	Logar	Province	3091	0	12	19
AFG	Afghanistan	Kapisa	Province	3092	0	12	20
AFG	Afghanistan	Wardak	Province	3093	0	12	21
AFG	Afghanistan	Bamyan	Province	3094	0	12	22
AFG	Afghanistan	Sari Pul	Province	3096	0	12	24
AFG	Afghanistan	Ghor	Province	3097	0	12	25
AFG	Afghanistan	Baghlan	Province	3098	0	12	26
AFG	Afghanistan	Samangan	Province	3099	0	12	27
MNE	Montenegro	Herceg Novi	Municipality	3101	0	12	29
MNE	Montenegro	Rožaje	Municipality	3102	0	12	30
MNE	Montenegro	Berane	Municipality	3103	0	12	31
MNE	Montenegro	Plav	Municipality	3104	0	12	32
MNE	Montenegro	Pljevlja	Municipality	3105	0	12	33
MNE	Montenegro	Bijelo Polje	Municipality	3106	0	12	34
MNE	Montenegro	Žabljak	Municipality	3107	0	12	35
MNE	Montenegro	Plužine	Municipality	3108	0	12	36
MNE	Montenegro	Nikšic	Municipality	3109	0	12	37
MNE	Montenegro	Kotor	Municipality	3110	0	12	38
MNE	Montenegro	Andrijevica	Municipality	3111	0	12	39
MNE	Montenegro	Podgorica	Municipality	3112	0	12	40
MNE	Montenegro	Bar	Municipality	3113	0	12	41
MNE	Montenegro	Ulcinj	Municipality	3114	0	12	42
MNE	Montenegro	Budva	Municipality	3115	0	12	43
MNE	Montenegro	Tivat	Municipality	3116	0	12	44
MNE	Montenegro	Mojkovac	Municipality	3117	0	12	45
MNE	Montenegro	Cetinje	Municipality	3118	0	12	46
MNE	Montenegro	Šavnik	Municipality	3119	0	12	47
MNE	Montenegro	Kolašin	Municipality	3120	0	12	48
MNE	Montenegro	Danilovgrad	Municipality	3121	0	12	49
BIH	Bosnia and Herzegovina	Herzegovina-Neretva	Canton	3122	0	12	50
BIH	Bosnia and Herzegovina	Trebinje	None	3123	0	12	51
BIH	Bosnia and Herzegovina	Foča	None	3124	0	12	52
BIH	Bosnia and Herzegovina	Banja Luka	None	3125	0	12	53
BIH	Bosnia and Herzegovina	Una-Sana	Canton	3126	0	12	54
BIH	Bosnia and Herzegovina	Doboj	None	3127	0	12	55
BIH	Bosnia and Herzegovina	Posavina	Canton	3128	0	12	56
BIH	Bosnia and Herzegovina	Brčko Distrikt	None	3129	0	12	57
BIH	Bosnia and Herzegovina	Bijeljina	None	3130	0	12	58
BIH	Bosnia and Herzegovina	West Bosnia	Canton	3131	0	12	59
BIH	Bosnia and Herzegovina	West Herzegovina	Canton	3132	0	12	60
BIH	Bosnia and Herzegovina	Vlasenica	None	3133	0	12	61
BIH	Bosnia and Herzegovina	Central Bosnia	Canton	3134	0	12	62
BIH	Bosnia and Herzegovina	Zenica-Doboj	Canton	3135	0	12	63
BIH	Bosnia and Herzegovina	Tuzla	Canton	3136	0	12	64
BIH	Bosnia and Herzegovina	Sarajevo-romanija	None	3137	0	12	65
BIH	Bosnia and Herzegovina	Sarajevo	Canton	3138	0	12	66
BIH	Bosnia and Herzegovina	Bosnian Podrinje	Canton	3139	0	12	67
UGA	Uganda	Ntungamo	District	3140	0	12	68
UGA	Uganda	Isingiro	County	3141	0	12	69
UGA	Uganda	Kabale	District	3142	0	12	70
UGA	Uganda	Kisoro	District	3143	0	12	71
UGA	Uganda	Rakai	District	3144	0	12	72
UGA	Uganda	Kalangala	District	3145	0	12	73
UGA	Uganda	Buvuma	District	3146	0	12	74
UGA	Uganda	Mayuge	District	3147	0	12	75
UGA	Uganda	Namayingo	District	3148	0	12	76
UGA	Uganda	Kaabong	District	3149	0	12	77
UGA	Uganda	Kitgum	District	3150	0	12	78
UGA	Uganda	Lamwo	District	3151	0	12	79
UGA	Uganda	Amuru	District	3152	0	12	80
UGA	Uganda	Adjumani	District	3153	0	12	81
UGA	Uganda	Moyo	District	3154	0	12	82
UGA	Uganda	Yumbe	District	3155	0	12	83
UGA	Uganda	Koboko	County	3156	0	12	84
UGA	Uganda	Moroto	District	3157	0	12	85
UGA	Uganda	Kapchorwa	District	3158	0	12	86
UGA	Uganda	Bukwa	County	3159	0	12	87
UGA	Uganda	Amudat	District	3160	0	12	88
UGA	Uganda	Busia	District	3161	0	12	89
UGA	Uganda	Tororo	District	3162	0	12	90
UGA	Uganda	Manafwa	District	3163	0	12	91
UGA	Uganda	Bududa	District	3164	0	12	92
UGA	Uganda	Maracha	District	3165	0	12	93
UGA	Uganda	Arua	County	3166	0	12	94
UGA	Uganda	Zombo	District	3167	0	12	95
UGA	Uganda	Nebbi	District	3168	0	12	96
UGA	Uganda	Buliisa	County	3169	0	12	97
UGA	Uganda	Hoima	District	3170	0	12	98
UGA	Uganda	Ntoroko	District	3171	0	12	99
UGA	Uganda	Bundibugyo	District	3172	0	12	100
UGA	Uganda	Kabarole	District	3173	0	12	101
UGA	Uganda	Kasese	District	3174	0	12	102
UGA	Uganda	Rubirizi	District	3175	0	12	103
UGA	Uganda	Rukungiri	District	3176	0	12	104
UGA	Uganda	Kanungu	District	3177	0	12	105
UGA	Uganda	Kamuli	District	3178	0	12	106
UGA	Uganda	Luuka	District	3179	0	12	107
UGA	Uganda	Buyende	District	3180	0	12	108
UGA	Uganda	Jinja	District	3181	0	12	109
UGA	Uganda	Apac	District	3182	0	12	110
UGA	Uganda	Nakasongola	District	3183	0	12	111
UGA	Uganda	Masindi	District	3184	0	12	112
UGA	Uganda	Kayunga	District	3185	0	12	113
UGA	Uganda	Luweero	County	3186	0	12	114
UGA	Uganda	Amolatar	County	3187	0	12	115
UGA	Uganda	Mityana	County	3188	0	12	116
UGA	Uganda	Kiboga	District	3189	0	12	117
UGA	Uganda	Mpigi	District	3190	0	12	118
UGA	Uganda	Butambala	District	3191	0	12	119
UGA	Uganda	Gomba	District	3192	0	12	120
UGA	Uganda	Wakiso	District	3193	0	12	121
UGA	Uganda	Nakaseke	District	3194	0	12	122
UGA	Uganda	Kyankwanzi	District	3195	0	12	123
UGA	Uganda	Kaberamaido	District	3196	0	12	124
UGA	Uganda	Dokolo	County	3197	0	12	125
UGA	Uganda	Kyenjojo	District	3198	0	12	126
UGA	Uganda	Kamwenge	District	3199	0	12	127
UGA	Uganda	Kyegegwa	District	3200	0	12	128
UGA	Uganda	Sembabule	District	3201	0	12	129
UGA	Uganda	Kibale	District	3202	0	12	130
UGA	Uganda	Mubende	District	3203	0	12	131
UGA	Uganda	Oyam	County	3204	0	12	132
UGA	Uganda	Lira	District	3205	0	12	133
UGA	Uganda	Kole	District	3206	0	12	134
UGA	Uganda	Pader	District	3207	0	12	135
UGA	Uganda	Ibanda	County	3208	0	12	136
UGA	Uganda	Mbarara	District	3228	0	12	156
UGA	Uganda	Gulu	County	3210	0	12	138
UGA	Uganda	Kiryandongo	District	3211	0	12	139
UGA	Uganda	Iganga	District	3212	0	12	140
UGA	Uganda	Lwengo	District	3213	0	12	141
UGA	Uganda	Bukomansimbi	District	3214	0	12	142
UGA	Uganda	Kalungu	District	3215	0	12	143
UGA	Uganda	Kampala	District	3216	0	12	144
UGA	Uganda	Kaliro	County	3217	0	12	145
UGA	Uganda	Agago	District	3218	0	12	146
UGA	Uganda	Kotido	County	3219	0	12	147
UGA	Uganda	Abim	County	3220	0	12	148
UGA	Uganda	Otuke	District	3221	0	12	149
UGA	Uganda	Alebtong	District	3222	0	12	150
UGA	Uganda	Amuria	District	3223	0	12	151
UGA	Uganda	Katakwi	County	3224	0	12	152
UGA	Uganda	Serere	District	3225	0	12	153
UGA	Uganda	Soroti	District	3226	0	12	154
UGA	Uganda	Pallisa	District	3227	0	12	155
UGA	Uganda	Lyantonde	District	3229	0	12	157
UGA	Uganda	Masaka	District	3230	0	12	158
UGA	Uganda	Mukono	District	3231	0	12	159
UGA	Uganda	Buikwe	District	3232	0	12	160
UGA	Uganda	Nakapiripirit	District	3233	0	12	161
UGA	Uganda	Kween	District	3234	0	12	162
UGA	Uganda	Buhweju	District	3235	0	12	163
UGA	Uganda	Sheema	District	3236	0	12	164
UGA	Uganda	Mitooma	District	3237	0	12	165
UGA	Uganda	Bushenyi	District	3238	0	12	166
UGA	Uganda	Bulambuli	County	3239	0	12	167
UGA	Uganda	Sironko	County	3240	0	12	168
UGA	Uganda	Bugiri	District	3241	0	12	169
UGA	Uganda	Nwoya	District	3242	0	12	170
UGA	Uganda	Mbale	County	3243	0	12	171
UGA	Uganda	Budaka	County	3244	0	12	172
UGA	Uganda	Butaleja	County	3245	0	12	173
UGA	Uganda	Kibuku	County	3246	0	12	174
UGA	Uganda	Napak	District	3247	0	12	175
UGA	Uganda	Kumi	District	3248	0	12	176
UGA	Uganda	Ngora	District	3249	0	12	177
UGA	Uganda	Bukedea	District	3250	0	12	178
UGA	Uganda	Namutumba	County	3251	0	12	179
USG	US Naval Base Guantanamo Bay	Guantanamo Bay USNB	None	3252	0	12	180
CUB	Cuba	Guantánamo	Province	3253	0	12	181
CUB	Cuba	Camagüey	Province	3254	0	12	182
CUB	Cuba	Ciego de Ávila	Province	3255	0	12	183
CUB	Cuba	Holguín	Province	3256	0	12	184
CUB	Cuba	Isla de la Juventud	Special Municipality	3257	0	12	185
CUB	Cuba	Sancti Spíritus	Province	3258	0	12	186
CUB	Cuba	Villa Clara	Province	3259	0	12	187
CUB	Cuba	Matanzas	Province	3260	0	12	188
CUB	Cuba	Las Tunas	Province	3261	0	12	189
CUB	Cuba	Mayabeque	Province	3262	0	12	190
CUB	Cuba	Ciudad de la Habana	Province	3263	0	12	191
CUB	Cuba	Artemisa	Province	3264	0	12	192
CUB	Cuba	Pinar del Río	Province	3265	0	12	193
CUB	Cuba	Cienfuegos	Province	3266	0	12	194
CUB	Cuba	Granma	Province	3267	0	12	195
CUB	Cuba	Santiago de Cuba	Province	3268	0	12	196
HND	Honduras	Ocotepeque	Department	3269	0	12	197
HND	Honduras	Lempira	Department	3270	0	12	198
HND	Honduras	Intibucá	Department	3271	0	12	199
HND	Honduras	La Paz	Department	3272	0	12	200
HND	Honduras	Valle	Department	3273	0	12	201
HND	Honduras	Olancho	Department	3274	0	12	202
HND	Honduras	Gracias a Dios	Department	3275	0	12	203
HND	Honduras	El Paraíso	Department	3276	0	12	204
HND	Honduras	Choluteca	Department	3277	0	12	205
HND	Honduras	Cortés	Department	3278	0	12	206
HND	Honduras	Santa Bárbara	Department	3279	0	12	207
HND	Honduras	Copán	Department	3280	0	12	208
HND	Honduras	Colón	Department	3281	0	12	209
HND	Honduras	Atlántida	Department	3282	0	12	210
HND	Honduras	Islas de la Bahía	Department	3283	0	12	211
HND	Honduras	Comayagua	Department	3284	0	12	212
HND	Honduras	Yoro	Department	3285	0	12	213
HND	Honduras	Francisco Morazán	Department	3286	0	12	214
ECU	Ecuador	Esmeraldas	Province	3287	0	12	215
ECU	Ecuador	Carchi	Province	3288	0	12	216
ECU	Ecuador	Sucumbios	Province	3289	0	12	217
ECU	Ecuador	Orellana	Province	3290	0	12	218
ECU	Ecuador	Pastaza	Province	3291	0	12	219
ECU	Ecuador	Morona Santiago	Province	3292	0	12	220
ECU	Ecuador	Zamora Chinchipe	Province	3293	0	12	221
ECU	Ecuador	Loja	Province	3294	0	12	222
ECU	Ecuador	El Oro	Province	3295	0	12	223
ECU	Ecuador	Guayas	Province	3296	0	12	224
ECU	Ecuador	Galápagos	Province	3297	0	12	225
ECU	Ecuador	Santa Elena	Province	3298	0	12	226
ECU	Ecuador	Manabi	Province	3299	0	12	227
ECU	Ecuador	Azuay	Province	3300	0	12	228
ECU	Ecuador	Cañar	Province	3301	0	12	229
ECU	Ecuador	Napo	Province	3302	0	12	230
ECU	Ecuador	Tungurahua	Province	3303	0	12	231
ECU	Ecuador	Chimborazo	Province	3304	0	12	232
ECU	Ecuador	Bolivar	Province	3305	0	12	233
ECU	Ecuador	Imbabura	Province	3306	0	12	234
ECU	Ecuador	Cotopaxi	Province	3307	0	12	235
ECU	Ecuador	Los Rios	Province	3308	0	12	236
ECU	Ecuador	Pichincha	Province	3309	0	12	237
ECU	Ecuador	Santo Domingo de los Tsáchilas	Province	3310	0	12	238
COL	Colombia	Nariño	Department	3311	0	12	239
COL	Colombia	Putumayo	Intendancy	3312	0	12	240
COL	Colombia	Chocó	Department	3313	0	12	241
COL	Colombia	Guainía	Commissiary	3314	0	12	242
COL	Colombia	Vaupés	Commissiary	3315	0	12	243
COL	Colombia	Amazonas	Commissiary	3316	0	12	244
COL	Colombia	La Guajira	Department	3317	0	12	245
COL	Colombia	Cesar	Department	3318	0	12	246
COL	Colombia	Norte de Santander	Department	3319	0	12	247
COL	Colombia	Arauca	Intendancy	3320	0	12	248
COL	Colombia	Boyacá	Department	3321	0	12	249
COL	Colombia	Vichada	Commissiary	3322	0	12	250
COL	Colombia	Cauca	Department	3323	0	12	251
COL	Colombia	Valle del Cauca	Department	3324	0	12	252
COL	Colombia	Antioquia	Department	3325	0	12	253
COL	Colombia	Córdoba	Department	3326	0	12	254
COL	Colombia	Sucre	Department	3327	0	12	255
COL	Colombia	Bolívar	Department	3328	0	13	0
COL	Colombia	Atlántico	Department	3329	0	13	1
